,date,code,book_to_price_ratio,leverage,earnings_yield,beta,growth,residual_volatility,non_linear_size,liquidity,momentum,size
148513,2012-12-03,600660.XSHG,-0.714907,-0.859492,0.827774,-0.359038,-0.124769,-0.880965,0.770255,-0.965422,-0.313082,-0.258051
148534,2013-01-04,600660.XSHG,-0.788893,-0.870872,0.81353,-0.432755,-0.101892,-0.493274,0.681695,-0.630246,0.185223,-0.208059
148554,2013-02-01,600660.XSHG,-0.623949,-0.862767,1.135142,-0.442421,-0.044887,-0.560362,0.851117,-0.788521,0.561,-0.313137
148569,2013-03-01,600660.XSHG,-0.607798,-0.823139,1.277121,-0.455482,-0.030536,-0.778926,0.84736,-0.634466,0.317205,-0.314437
148590,2013-04-01,600660.XSHG,-0.606959,-0.817961,1.089507,-0.673329,0.79672,-0.848686,0.755,-0.903465,-0.24681,-0.265747
148608,2013-05-02,600660.XSHG,-0.625554,-0.872717,0.980529,-0.569422,0.818153,-0.876843,0.744415,-0.993086,-0.162874,-0.257345
148630,2013-06-03,600660.XSHG,-0.661223,-0.84653,0.772471,-0.575584,0.823863,-0.770371,0.63865,-0.86935,0.044821,-0.198926
148647,2013-07-01,600660.XSHG,-0.677065,-0.82141,0.904568,-0.66385,0.823728,-0.867304,0.805197,-0.857251,0.101166,-0.293944
148670,2013-08-01,600660.XSHG,-0.54555,-0.693699,0.940141,-0.439762,0.790595,-0.972791,0.901787,-0.867131,-0.023394,-0.343841
148692,2013-09-02,600660.XSHG,-0.637748,-0.704229,1.08641,-0.432773,0.781361,-1.068602,0.817599,-0.881972,-0.116661,-0.302008
148711,2013-10-08,600660.XSHG,-0.727522,-0.698149,0.91517,-0.420619,0.850147,-0.122496,0.738942,-0.575852,-0.238154,-0.254553
148729,2013-11-01,600660.XSHG,-0.760206,-0.817759,0.870148,-0.289637,0.736181,-0.235866,0.694621,-0.596784,0.105937,-0.223495
148750,2013-12-02,600660.XSHG,-0.740371,-0.805677,0.899977,-0.479978,0.741854,-0.361296,0.701348,-0.571381,0.31265,-0.223865
148772,2014-01-02,600660.XSHG,-0.666751,-0.770906,1.142697,-0.258944,0.762015,-0.567438,0.718989,-0.416675,0.358737,-0.241004
148793,2014-02-07,600660.XSHG,-0.559437,-0.716998,1.338824,-0.067752,0.781815,-0.65859,0.751711,-0.298223,0.029869,-0.267951
148809,2014-03-03,600660.XSHG,-0.454519,-0.73088,1.40821,-0.353523,0.487084,-0.756725,0.694621,-0.4077,-0.131008,-0.238724
148830,2014-04-01,600660.XSHG,-0.623934,-0.790849,1.223638,-0.363189,0.575623,-0.787128,0.599231,-0.396545,-0.083318,-0.173142
148851,2014-05-05,600660.XSHG,-0.882392,-0.696595,1.113362,-0.450893,0.615632,-0.690715,0.578647,-0.411761,0.169886,-0.152065
148871,2014-06-03,600660.XSHG,-1.009373,-0.698957,1.255901,-0.460546,0.624033,-0.554267,0.630853,-0.214877,0.371502,-0.186947
148891,2014-07-01,600660.XSHG,-0.96044,-0.664347,1.064252,-0.481803,0.50842,-0.64558,0.561752,-0.481013,0.375445,-0.149973
148914,2014-08-01,600660.XSHG,-0.813025,-0.650731,0.471606,-0.300441,0.636834,-0.181689,0.32135,-0.303114,0.254564,-0.006907
148935,2014-09-01,600660.XSHG,-0.785422,-0.637994,0.433325,-0.315919,0.65631,-0.335291,0.328828,-0.390708,0.771776,-0.015132
148956,2014-10-08,600660.XSHG,-0.688252,-0.622964,0.741178,-0.315001,0.689775,-0.488781,0.327509,-0.73354,0.485643,-0.02094
148974,2014-11-03,600660.XSHG,-0.739286,-0.685263,0.744061,-0.323062,0.736416,-0.378669,0.244357,-0.677478,0.328144,0.026316
148994,2014-12-01,600660.XSHG,-0.721956,-0.745752,0.982857,-0.198295,0.656819,-0.593656,0.442074,-0.500812,0.143164,-0.07594
149017,2015-01-05,600660.XSHG,-0.728502,-0.846193,1.420681,-0.78188,0.693298,-0.730095,0.772994,-0.242052,0.087208,-0.260045
149037,2015-02-02,600660.XSHG,-0.730263,-0.760136,1.41655,-0.314462,0.705045,-0.821502,0.578678,-0.177125,-0.216391,-0.156013
149052,2015-03-02,600660.XSHG,-0.689346,-0.827035,1.27854,-0.224167,0.517598,-0.586679,0.481483,-0.18112,-0.02462,-0.103205
149074,2015-04-01,600660.XSHG,-0.958232,-0.85571,1.276861,-0.216498,0.459132,-0.644948,0.121035,-0.279373,0.049691,0.095233
149095,2015-05-04,600660.XSHG,-0.019782,-0.96278,1.472673,0.289655,0.509754,-1.015333,0.528824,-0.246662,-0.016193,-0.136409
149115,2015-06-01,600660.XSHG,0.13856,-0.872438,1.434868,-0.062136,0.555277,-1.040422,0.431096,-0.24396,-0.235913,-0.109114
149136,2015-07-01,600660.XSHG,0.163312,-0.947773,1.29692,-0.221073,0.531758,-1.07829,0.599712,-0.249894,-0.147375,-0.18476
149159,2015-08-03,600660.XSHG,-0.262569,-0.990998,1.19709,-0.146354,0.471731,-1.196381,0.484867,-0.364468,-0.149417,-0.100785
149180,2015-09-01,600660.XSHG,0.050286,-1.204573,0.805963,-0.334143,0.469196,-1.234212,0.438035,-0.538207,-0.092744,-0.063043
149200,2015-10-08,600660.XSHG,0.106569,-1.147351,0.7109,-0.376935,0.493244,-1.376612,0.290266,-0.746294,-0.081532,0.012414
149217,2015-11-02,600660.XSHG,0.315194,-1.172084,0.842314,-0.391564,0.513791,-1.500461,0.201842,-1.012537,-0.11592,0.049591
149238,2015-12-01,600660.XSHG,0.264999,-1.14849,0.858515,-0.41699,0.548201,-1.361264,0.001037,-1.17674,-0.07169,0.154173
149261,2016-01-04,600660.XSHG,0.184175,-1.149218,0.837402,-0.438768,0.780154,-1.55728,-0.100348,-1.205135,0.026992,0.211912
149281,2016-02-01,600660.XSHG,-0.228144,-1.180077,0.479127,-0.603731,0.842237,-1.569055,-0.201143,-1.226269,0.038125,0.312614
149297,2016-03-01,600660.XSHG,-0.202222,-1.18997,-0.052484,-0.77256,0.552215,-1.758239,-0.222425,-1.305617,0.337632,0.320536
149320,2016-04-01,600660.XSHG,-0.117265,-1.159049,0.695516,-0.884755,0.390052,-1.523104,-0.295176,-0.961915,0.453138,0.351144
149340,2016-05-03,600660.XSHG,0.051139,-1.100515,0.9391,-0.981528,0.409114,-1.602462,-0.277747,-1.043572,0.312738,0.335131
149361,2016-06-01,600660.XSHG,-0.076578,-1.09463,0.687257,-1.063022,0.405036,-1.424375,-0.30185,-0.86969,0.159276,0.355617
149381,2016-07-01,600660.XSHG,-0.123194,-1.069348,0.920191,-1.069526,0.614994,-1.283174,-0.222676,-0.977791,0.209814,0.291835
149402,2016-08-01,600660.XSHG,-0.408389,-1.091671,0.530282,-1.089012,0.649527,-0.744757,-0.459094,-0.847513,0.099759,0.449904
149425,2016-09-01,600660.XSHG,-0.237177,-0.962584,0.804209,-1.04066,0.596951,-0.528844,-0.458786,-0.836272,0.365898,0.445235
149445,2016-10-10,600660.XSHG,-0.463632,-0.963938,0.544541,-0.673059,0.619316,-0.194959,-0.709986,-0.768116,0.170868,0.618197
149461,2016-11-01,600660.XSHG,-0.349607,-0.90628,0.755366,-0.635323,0.371123,-0.305206,-0.662301,-0.653601,0.196163,0.582339
149483,2016-12-01,600660.XSHG,-0.422913,-0.928375,0.719916,-0.558048,0.406489,-0.027543,-0.680591,-0.673699,0.19091,0.616775
149505,2017-01-03,600660.XSHG,-0.455662,-0.926573,0.689312,-0.218301,0.684985,0.056866,-0.712702,-0.457455,0.169181,0.634529
149523,2017-02-03,600660.XSHG,-0.491395,-0.945442,0.716509,-0.223082,0.71594,-0.004211,-0.633776,-0.515247,0.203443,0.578336
149541,2017-03-01,600660.XSHG,-0.359339,-1.003501,0.763341,-0.292232,0.456874,0.03586,-0.635257,-0.197655,0.171508,0.598507
149564,2017-04-05,600660.XSHG,-0.670849,-1.017674,0.4352,-0.014081,0.498743,0.272399,-0.86324,0.07127,0.156111,0.760136
149582,2017-05-02,600660.XSHG,-0.70843,-1.036192,0.359651,-0.248493,0.493262,0.228495,-0.782377,-0.035888,0.247606,0.702
149602,2017-06-01,600660.XSHG,-1.144943,-1.063703,-0.119321,-0.615181,0.498059,0.78886,-0.889006,0.170852,0.277217,0.781348
149624,2017-07-03,600660.XSHG,-1.047036,-1.040028,-0.095575,-0.411184,0.482014,0.699167,-0.945104,0.231409,0.535188,0.810532
149645,2017-08-01,600660.XSHG,-0.942199,-1.072724,0.157808,-0.512525,0.489063,0.582237,-0.740042,0.083219,0.509312,0.649937
149668,2017-09-01,600660.XSHG,-0.835318,-0.955269,0.32782,-0.481924,0.494839,0.274249,-0.657039,-0.006908,0.264911,0.597876
149689,2017-10-09,600660.XSHG,-0.995741,-0.938798,-0.013477,-0.589124,0.50364,0.209523,-0.882105,-0.049177,0.138946,0.760788
149706,2017-11-01,600660.XSHG,-1.00648,-0.994951,-0.057417,-0.343466,0.507892,0.054601,-0.8816,-0.017199,0.236887,0.765932
149728,2017-12-01,600660.XSHG,-1.030428,-1.005936,-0.098042,0.02622,0.688586,-0.336142,-0.826399,0.040224,0.276127,0.713684
149749,2018-01-02,600660.XSHG,-1.1586,-1.00816,-0.353459,0.128403,0.686471,-0.399195,-0.953567,0.038642,0.32045,0.803043
149771,2018-02-01,600660.XSHG,-1.023516,-1.054019,-0.166991,0.335646,0.709985,-0.656153,-0.685614,0.002051,0.455638,0.60353
149786,2018-03-01,600660.XSHG,-1.058794,-1.012486,-0.214304,0.142127,0.686494,-0.718667,-0.690452,-0.053223,0.245366,0.60133
149808,2018-04-02,600660.XSHG,-0.877437,-0.934693,-0.024692,-0.330376,0.475404,-0.544501,-0.676935,-0.097894,0.274513,0.60222
149826,2018-05-02,600660.XSHG,-0.874332,-0.891588,-0.085676,-0.330781,0.45477,-0.389155,-0.62542,0.053336,0.154995,0.56306
149848,2018-06-01,600660.XSHG,-1.076447,-0.869217,-0.328202,-0.301186,0.4511,-0.519017,-0.764514,0.015743,0.053833,0.666573
149868,2018-07-02,600660.XSHG,-1.120043,-0.86853,-0.528697,-0.932075,0.426968,-0.381751,-0.854943,0.161295,0.259003,0.729101
149890,2018-08-01,600660.XSHG,-1.105751,-0.893024,-0.516293,-1.212233,0.419439,-0.451409,-0.853309,-0.128143,0.573887,0.7248
149913,2018-09-03,600660.XSHG,-1.13837,-0.874985,-0.568951,-0.452309,0.422278,0.024688,-0.949939,0.199842,0.514299,0.790248
149932,2018-10-08,600660.XSHG,-1.128941,-0.889769,-0.5143,-0.451093,0.416414,-0.041284,-0.926261,0.171272,0.732905,0.773907
149950,2018-11-01,600660.XSHG,-1.078768,-1.013878,-0.346209,-0.171515,0.437754,-0.136025,-0.818272,0.103457,0.467739,0.703876
149972,2018-12-03,600660.XSHG,-1.065198,-0.985499,-0.277836,-0.322864,0.444727,-0.28466,-0.838708,-0.146521,0.354319,0.722804
149992,2019-01-02,600660.XSHG,-1.135636,-0.995565,-0.426808,-0.342608,0.455639,-0.27404,-0.976256,-0.088027,0.258995,0.82671
150014,2019-02-01,600660.XSHG,-1.089257,-0.999333,-0.371134,-0.506497,0.448794,-0.23879,-0.890696,-0.186093,0.445921,0.743217
150029,2019-03-01,600660.XSHG,-1.021884,-0.981266,-0.198476,-0.887475,0.454986,-0.390417,-0.767184,-0.320183,0.338956,0.662084
150050,2019-04-01,600660.XSHG,-0.865083,-1.043084,-0.024593,-1.362995,0.447749,-0.611582,-0.696196,-0.315459,-0.018663,0.610476
150071,2019-05-06,600660.XSHG,-0.957683,-0.877471,-0.270549,-0.959762,0.332521,-0.573007,-0.752505,-0.123838,-0.305069,0.643766
150091,2019-06-03,600660.XSHG,-0.916282,-0.846536,-0.082001,-0.897534,0.241017,-0.623117,-0.616079,-0.14288,-0.158872,0.555464
150110,2019-07-01,600660.XSHG,-0.879831,-0.828864,-0.09629,-1.014784,0.250122,-0.51942,-0.617957,-0.022751,-0.320193,0.551737
150133,2019-08-01,600660.XSHG,-0.864805,-0.839776,-0.123439,-0.8691,0.236544,-0.571197,-0.591237,-0.122197,-0.262029,0.539557
150155,2019-09-02,600660.XSHG,-0.765443,-0.771989,-0.079231,-0.646015,0.235359,-0.747992,-0.53428,-0.063164,-0.247059,0.498001
150175,2019-10-08,600660.XSHG,-0.756062,-0.788344,-0.127749,-0.568749,0.171988,-0.74403,-0.532679,-0.231219,-0.295542,0.494721
150193,2019-11-01,600660.XSHG,-0.689535,-0.803919,-0.088489,-0.518114,0.168669,-0.792398,-0.469999,-0.300083,-0.34117,0.449995
150214,2019-12-02,600660.XSHG,-0.751675,-0.811971,-0.210909,-0.634546,0.150866,-0.669885,-0.531435,-0.19633,-0.356597,0.494283
150236,2020-01-02,600660.XSHG,-0.75959,-0.798997,-0.275474,-0.608756,0.104145,-0.685203,-0.565112,-0.217859,-0.234669,0.517376
150252,2020-02-03,600660.XSHG,-0.756971,-0.767148,-0.315177,-0.620748,0.092978,-0.639791,-0.579613,-0.133037,-0.265622,0.523455
150272,2020-03-02,600660.XSHG,-0.667756,-0.728,-0.236984,-0.42776,0.036176,-0.807232,-0.473678,-0.376617,-0.081971,0.4474
150294,2020-04-01,600660.XSHG,-0.511433,-0.713722,-0.098247,0.273425,0.403491,-0.388886,-0.295109,-0.151823,-0.265092,0.346768
