,date,book_to_price_ratio_predict,leverage_predict,earnings_yield_predict,beta_predict,growth_predict,residual_volatility_predict,non_linear_size_predict,liquidity_predict,momentum_predict,size_predict
200,2018-12-03,1.026856,1.026856,1.026856,1.026856,1.026856,1.026856,1.026856,1.026856,1.026856,1.026856
201,2019-01-02,1.0341595,1.0341595,1.0341595,1.0341595,1.0341595,1.0341595,1.0341595,1.0341595,1.0341595,1.0341595
202,2019-02-01,1.0258973,1.0258973,1.0258973,1.0258973,1.0258973,1.0258973,1.0258973,1.0258973,1.0258973,1.0258973
203,2019-03-01,0.7177222,0.7177222,0.7177222,0.7177222,0.7177222,0.7177222,0.7177222,0.7177222,0.7177222,0.7177222
204,2019-04-01,1.1579523,1.1579523,1.1579523,1.1579523,1.1579523,1.1579523,1.1579523,1.1579523,1.1579523,1.1579523
205,2019-05-06,0.9164293,0.9164293,0.9164293,0.9164293,0.9164293,0.9164293,0.9164293,0.9164293,0.9164293,0.9164293
206,2019-06-03,0.9044292,0.9044292,0.9044292,0.9044292,0.9044292,0.9044292,0.9044292,0.9044292,0.9044292,0.9044292
207,2019-07-01,0.97033995,0.97033995,0.97033995,0.97033995,0.97033995,0.97033995,0.97033995,0.97033995,0.97033995,0.97033995
208,2019-08-01,0.82175285,0.82175285,0.82175285,0.82175285,0.82175285,0.82175285,0.82175285,0.82175285,0.82175285,0.82175285
209,2019-09-02,0.9117951,0.9117951,0.9117951,0.9117951,0.9117951,0.9117951,0.9117951,0.9117951,0.9117951,0.9117951
210,2019-10-08,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204
211,2019-11-01,1.0595226,1.0595226,1.0595226,1.0595226,1.0595226,1.0595226,1.0595226,1.0595226,1.0595226,1.0595226
212,2019-12-02,1.0358124,1.0358124,1.0358124,1.0358124,1.0358124,1.0358124,1.0358124,1.0358124,1.0358124,1.0358124
213,2020-01-02,0.94966215,0.94966215,0.94966215,0.94966215,0.94966215,0.94966215,0.94966215,0.94966215,0.94966215,0.94966215
214,2020-02-03,0.90104634,0.90104634,0.90104634,0.90104634,0.90104634,0.90104634,0.90104634,0.90104634,0.90104634,0.90104634
215,2020-03-02,0.94619477,0.94619477,0.94619477,0.94619477,0.94619477,0.94619477,0.94619477,0.94619477,0.94619477,0.94619477
216,2020-04-01,1.0648347,1.0648347,1.0648347,1.0648347,1.0648347,1.0648347,1.0648347,1.0648347,1.0648347,1.0648347
217,2020-05-06,0.90714973,0.90714973,0.90714973,0.90714973,0.90714973,0.90714973,0.90714973,0.90714973,0.90714973,0.90714973
218,2020-06-01,0.96630836,0.96630836,0.96630836,0.96630836,0.96630836,0.96630836,0.96630836,0.96630836,0.96630836,0.96630836
219,2020-07-01,1.0374548,1.0374548,1.0374548,1.0374548,1.0374548,1.0374548,1.0374548,1.0374548,1.0374548,1.0374548
220,2020-08-03,0.966136,0.966136,0.966136,0.966136,0.966136,0.966136,0.966136,0.966136,0.966136,0.966136
221,2020-09-01,0.8046191,0.8046191,0.8046191,0.8046191,0.8046191,0.8046191,0.8046191,0.8046191,0.8046191,0.8046191
222,2020-10-09,0.8392377,0.8392377,0.8392377,0.8392377,0.8392377,0.8392377,0.8392377,0.8392377,0.8392377,0.8392377
223,2020-11-02,0.9723959,0.9723959,0.9723959,0.9723959,0.9723959,0.9723959,0.9723959,0.9723959,0.9723959,0.9723959
224,2020-12-01,0.9374624,0.9374624,0.9374624,0.9374624,0.9374624,0.9374624,0.9374624,0.9374624,0.9374624,0.9374624
225,2018-12-03,0.9453228,0.9453228,0.9453228,0.9453228,0.9453228,0.9453228,0.9453228,0.9453228,0.9453228,0.9453228
226,2019-01-02,0.9505161,0.9505161,0.9505161,0.9505161,0.9505161,0.9505161,0.9505161,0.9505161,0.9505161,0.9505161
227,2019-02-01,0.9284013,0.9284013,0.9284013,0.9284013,0.9284013,0.9284013,0.9284013,0.9284013,0.9284013,0.9284013
228,2019-03-01,0.913481,0.913481,0.913481,0.913481,0.913481,0.913481,0.913481,0.913481,0.913481,0.913481
229,2019-04-01,0.94156754,0.94156754,0.94156754,0.94156754,0.94156754,0.94156754,0.94156754,0.94156754,0.94156754,0.94156754
230,2019-05-06,0.9704623,0.9704623,0.9704623,0.9704623,0.9704623,0.9704623,0.9704623,0.9704623,0.9704623,0.9704623
231,2019-06-03,0.89951676,0.89951676,0.89951676,0.89951676,0.89951676,0.89951676,0.89951676,0.89951676,0.89951676,0.89951676
232,2019-07-01,0.88275856,0.88275856,0.88275856,0.88275856,0.88275856,0.88275856,0.88275856,0.88275856,0.88275856,0.88275856
233,2019-08-01,0.7871529,0.7871529,0.7871529,0.7871529,0.7871529,0.7871529,0.7871529,0.7871529,0.7871529,0.7871529
234,2019-09-02,0.94205636,0.94205636,0.94205636,0.94205636,0.94205636,0.94205636,0.94205636,0.94205636,0.94205636,0.94205636
235,2019-10-08,0.9924479,0.9924479,0.9924479,0.9924479,0.9924479,0.9924479,0.9924479,0.9924479,0.9924479,0.9924479
236,2019-11-01,1.0194395,1.0194395,1.0194395,1.0194395,1.0194395,1.0194395,1.0194395,1.0194395,1.0194395,1.0194395
237,2019-12-02,0.8523487,0.8523487,0.8523487,0.8523487,0.8523487,0.8523487,0.8523487,0.8523487,0.8523487,0.8523487
238,2020-01-02,0.9766669,0.9766669,0.9766669,0.9766669,0.9766669,0.9766669,0.9766669,0.9766669,0.9766669,0.9766669
239,2020-02-03,0.9988968,0.9988968,0.9988968,0.9988968,0.9988968,0.9988968,0.9988968,0.9988968,0.9988968,0.9988968
240,2020-03-02,1.0112946,1.0112946,1.0112946,1.0112946,1.0112946,1.0112946,1.0112946,1.0112946,1.0112946,1.0112946
241,2020-04-01,1.0418876,1.0418876,1.0418876,1.0418876,1.0418876,1.0418876,1.0418876,1.0418876,1.0418876,1.0418876
242,2020-05-06,1.0832149,1.0832149,1.0832149,1.0832149,1.0832149,1.0832149,1.0832149,1.0832149,1.0832149,1.0832149
243,2020-06-01,1.0512751,1.0512751,1.0512751,1.0512751,1.0512751,1.0512751,1.0512751,1.0512751,1.0512751,1.0512751
244,2020-07-01,0.9979752,0.9979752,0.9979752,0.9979752,0.9979752,0.9979752,0.9979752,0.9979752,0.9979752,0.9979752
245,2020-08-03,1.0749364,1.0749364,1.0749364,1.0749364,1.0749364,1.0749364,1.0749364,1.0749364,1.0749364,1.0749364
246,2020-09-01,1.0831908,1.0831908,1.0831908,1.0831908,1.0831908,1.0831908,1.0831908,1.0831908,1.0831908,1.0831908
247,2020-10-09,1.0700163,1.0700163,1.0700163,1.0700163,1.0700163,1.0700163,1.0700163,1.0700163,1.0700163,1.0700163
248,2020-11-02,1.0970763,1.0970763,1.0970763,1.0970763,1.0970763,1.0970763,1.0970763,1.0970763,1.0970763,1.0970763
249,2020-12-01,0.941696,0.941696,0.941696,0.941696,0.941696,0.941696,0.941696,0.941696,0.941696,0.941696
250,2018-12-03,0.95263624,0.95263624,0.95263624,0.95263624,0.95263624,0.95263624,0.95263624,0.95263624,0.95263624,0.95263624
251,2019-01-02,0.80971014,0.80971014,0.80971014,0.80971014,0.80971014,0.80971014,0.80971014,0.80971014,0.80971014,0.80971014
252,2019-02-01,0.8766162,0.8766162,0.8766162,0.8766162,0.8766162,0.8766162,0.8766162,0.8766162,0.8766162,0.8766162
253,2019-03-01,0.85189646,0.85189646,0.85189646,0.85189646,0.85189646,0.85189646,0.85189646,0.85189646,0.85189646,0.85189646
254,2019-04-01,0.99004394,0.99004394,0.99004394,0.99004394,0.99004394,0.99004394,0.99004394,0.99004394,0.99004394,0.99004394
255,2019-05-06,0.89882207,0.89882207,0.89882207,0.89882207,0.89882207,0.89882207,0.89882207,0.89882207,0.89882207,0.89882207
256,2019-06-03,0.9687752,0.9687752,0.9687752,0.9687752,0.9687752,0.9687752,0.9687752,0.9687752,0.9687752,0.9687752
257,2019-07-01,0.93511117,0.93511117,0.93511117,0.93511117,0.93511117,0.93511117,0.93511117,0.93511117,0.93511117,0.93511117
258,2019-08-01,0.9524641,0.9524641,0.9524641,0.9524641,0.9524641,0.9524641,0.9524641,0.9524641,0.9524641,0.9524641
259,2019-09-02,1.0180625,1.0180625,1.0180625,1.0180625,1.0180625,1.0180625,1.0180625,1.0180625,1.0180625,1.0180625
260,2019-10-08,0.9209699,0.9209699,0.9209699,0.9209699,0.9209699,0.9209699,0.9209699,0.9209699,0.9209699,0.9209699
261,2019-11-01,1.0149071,1.0149071,1.0149071,1.0149071,1.0149071,1.0149071,1.0149071,1.0149071,1.0149071,1.0149071
262,2019-12-02,0.84541214,0.84541214,0.84541214,0.84541214,0.84541214,0.84541214,0.84541214,0.84541214,0.84541214,0.84541214
263,2020-01-02,0.8039354,0.8039354,0.8039354,0.8039354,0.8039354,0.8039354,0.8039354,0.8039354,0.8039354,0.8039354
264,2020-02-03,0.99364024,0.99364024,0.99364024,0.99364024,0.99364024,0.99364024,0.99364024,0.99364024,0.99364024,0.99364024
265,2020-03-02,0.96142143,0.96142143,0.96142143,0.96142143,0.96142143,0.96142143,0.96142143,0.96142143,0.96142143,0.96142143
266,2020-04-01,0.97278297,0.97278297,0.97278297,0.97278297,0.97278297,0.97278297,0.97278297,0.97278297,0.97278297,0.97278297
267,2020-05-06,0.96762705,0.96762705,0.96762705,0.96762705,0.96762705,0.96762705,0.96762705,0.96762705,0.96762705,0.96762705
268,2020-06-01,1.009335,1.009335,1.009335,1.009335,1.009335,1.009335,1.009335,1.009335,1.009335,1.009335
269,2020-07-01,0.78302395,0.78302395,0.78302395,0.78302395,0.78302395,0.78302395,0.78302395,0.78302395,0.78302395,0.78302395
270,2020-08-03,0.9743234,0.9743234,0.9743234,0.9743234,0.9743234,0.9743234,0.9743234,0.9743234,0.9743234,0.9743234
271,2020-09-01,0.9671434,0.9671434,0.9671434,0.9671434,0.9671434,0.9671434,0.9671434,0.9671434,0.9671434,0.9671434
272,2020-10-09,1.0101206,1.0101206,1.0101206,1.0101206,1.0101206,1.0101206,1.0101206,1.0101206,1.0101206,1.0101206
273,2020-11-02,0.94121623,0.94121623,0.94121623,0.94121623,0.94121623,0.94121623,0.94121623,0.94121623,0.94121623,0.94121623
274,2020-12-01,0.90341437,0.90341437,0.90341437,0.90341437,0.90341437,0.90341437,0.90341437,0.90341437,0.90341437,0.90341437
275,2018-12-03,1.0429623,1.0429623,1.0429623,1.0429623,1.0429623,1.0429623,1.0429623,1.0429623,1.0429623,1.0429623
276,2019-01-02,1.0261533,1.0261533,1.0261533,1.0261533,1.0261533,1.0261533,1.0261533,1.0261533,1.0261533,1.0261533
277,2019-02-01,0.902674,0.902674,0.902674,0.902674,0.902674,0.902674,0.902674,0.902674,0.902674,0.902674
278,2019-03-01,0.94512963,0.94512963,0.94512963,0.94512963,0.94512963,0.94512963,0.94512963,0.94512963,0.94512963,0.94512963
279,2019-04-01,0.99125475,0.99125475,0.99125475,0.99125475,0.99125475,0.99125475,0.99125475,0.99125475,0.99125475,0.99125475
280,2019-05-06,0.9493904,0.9493904,0.9493904,0.9493904,0.9493904,0.9493904,0.9493904,0.9493904,0.9493904,0.9493904
281,2019-06-03,0.9349603,0.9349603,0.9349603,0.9349603,0.9349603,0.9349603,0.9349603,0.9349603,0.9349603,0.9349603
282,2019-07-01,0.98473066,0.98473066,0.98473066,0.98473066,0.98473066,0.98473066,0.98473066,0.98473066,0.98473066,0.98473066
283,2019-08-01,0.90900856,0.90900856,0.90900856,0.90900856,0.90900856,0.90900856,0.90900856,0.90900856,0.90900856,0.90900856
284,2019-09-02,0.9360423,0.9360423,0.9360423,0.9360423,0.9360423,0.9360423,0.9360423,0.9360423,0.9360423,0.9360423
285,2019-10-08,1.004861,1.004861,1.004861,1.004861,1.004861,1.004861,1.004861,1.004861,1.004861,1.004861
286,2019-11-01,1.0009601,1.0009601,1.0009601,1.0009601,1.0009601,1.0009601,1.0009601,1.0009601,1.0009601,1.0009601
287,2019-12-02,1.0222371,1.0222371,1.0222371,1.0222371,1.0222371,1.0222371,1.0222371,1.0222371,1.0222371,1.0222371
288,2020-01-02,0.993563,0.993563,0.993563,0.993563,0.993563,0.993563,0.993563,0.993563,0.993563,0.993563
289,2020-02-03,1.0052041,1.0052041,1.0052041,1.0052041,1.0052041,1.0052041,1.0052041,1.0052041,1.0052041,1.0052041
290,2020-03-02,0.9919045,0.9919045,0.9919045,0.9919045,0.9919045,0.9919045,0.9919045,0.9919045,0.9919045,0.9919045
291,2020-04-01,0.98246455,0.98246455,0.98246455,0.98246455,0.98246455,0.98246455,0.98246455,0.98246455,0.98246455,0.98246455
292,2020-05-06,0.9853922,0.9853922,0.9853922,0.9853922,0.9853922,0.9853922,0.9853922,0.9853922,0.9853922,0.9853922
293,2020-06-01,0.9810741,0.9810741,0.9810741,0.9810741,0.9810741,0.9810741,0.9810741,0.9810741,0.9810741,0.9810741
294,2020-07-01,1.0679386,1.0679386,1.0679386,1.0679386,1.0679386,1.0679386,1.0679386,1.0679386,1.0679386,1.0679386
295,2020-08-03,0.956699,0.956699,0.956699,0.956699,0.956699,0.956699,0.956699,0.956699,0.956699,0.956699
296,2020-09-01,1.0689127,1.0689127,1.0689127,1.0689127,1.0689127,1.0689127,1.0689127,1.0689127,1.0689127,1.0689127
297,2020-10-09,0.9926851,0.9926851,0.9926851,0.9926851,0.9926851,0.9926851,0.9926851,0.9926851,0.9926851,0.9926851
298,2020-11-02,0.988654,0.988654,0.988654,0.988654,0.988654,0.988654,0.988654,0.988654,0.988654,0.988654
299,2020-12-01,1.0244783,1.0244783,1.0244783,1.0244783,1.0244783,1.0244783,1.0244783,1.0244783,1.0244783,1.0244783
300,2018-12-03,0.95187074,0.95187074,0.95187074,0.95187074,0.95187074,0.95187074,0.95187074,0.95187074,0.95187074,0.95187074
301,2019-01-02,1.0277321,1.0277321,1.0277321,1.0277321,1.0277321,1.0277321,1.0277321,1.0277321,1.0277321,1.0277321
302,2019-02-01,1.0186327,1.0186327,1.0186327,1.0186327,1.0186327,1.0186327,1.0186327,1.0186327,1.0186327,1.0186327
303,2019-03-01,0.90021867,0.90021867,0.90021867,0.90021867,0.90021867,0.90021867,0.90021867,0.90021867,0.90021867,0.90021867
304,2019-04-01,1.000701,1.000701,1.000701,1.000701,1.000701,1.000701,1.000701,1.000701,1.000701,1.000701
305,2019-05-06,0.88862866,0.88862866,0.88862866,0.88862866,0.88862866,0.88862866,0.88862866,0.88862866,0.88862866,0.88862866
306,2019-06-03,1.0747347,1.0747347,1.0747347,1.0747347,1.0747347,1.0747347,1.0747347,1.0747347,1.0747347,1.0747347
307,2019-07-01,1.0893806,1.0893806,1.0893806,1.0893806,1.0893806,1.0893806,1.0893806,1.0893806,1.0893806,1.0893806
308,2019-08-01,0.87177515,0.87177515,0.87177515,0.87177515,0.87177515,0.87177515,0.87177515,0.87177515,0.87177515,0.87177515
309,2019-09-02,0.99329627,0.99329627,0.99329627,0.99329627,0.99329627,0.99329627,0.99329627,0.99329627,0.99329627,0.99329627
310,2019-10-08,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204,1.0386204
311,2019-11-01,1.0772054,1.0772054,1.0772054,1.0772054,1.0772054,1.0772054,1.0772054,1.0772054,1.0772054,1.0772054
312,2019-12-02,0.9666488,0.9666488,0.9666488,0.9666488,0.9666488,0.9666488,0.9666488,0.9666488,0.9666488,0.9666488
313,2020-01-02,0.98496693,0.98496693,0.98496693,0.98496693,0.98496693,0.98496693,0.98496693,0.98496693,0.98496693,0.98496693
314,2020-02-03,1.030375,1.030375,1.030375,1.030375,1.030375,1.030375,1.030375,1.030375,1.030375,1.030375
315,2020-03-02,1.0590683,1.0590683,1.0590683,1.0590683,1.0590683,1.0590683,1.0590683,1.0590683,1.0590683,1.0590683
316,2020-04-01,1.0244339,1.0244339,1.0244339,1.0244339,1.0244339,1.0244339,1.0244339,1.0244339,1.0244339,1.0244339
317,2020-05-06,1.0717216,1.0717216,1.0717216,1.0717216,1.0717216,1.0717216,1.0717216,1.0717216,1.0717216,1.0717216
318,2020-06-01,1.045776,1.045776,1.045776,1.045776,1.045776,1.045776,1.045776,1.045776,1.045776,1.045776
319,2020-07-01,1.0683358,1.0683358,1.0683358,1.0683358,1.0683358,1.0683358,1.0683358,1.0683358,1.0683358,1.0683358
320,2020-08-03,0.9864867,0.9864867,0.9864867,0.9864867,0.9864867,0.9864867,0.9864867,0.9864867,0.9864867,0.9864867
321,2020-09-01,0.99855334,0.99855334,0.99855334,0.99855334,0.99855334,0.99855334,0.99855334,0.99855334,0.99855334,0.99855334
322,2020-10-09,0.9898007,0.9898007,0.9898007,0.9898007,0.9898007,0.9898007,0.9898007,0.9898007,0.9898007,0.9898007
323,2020-11-02,0.9870209,0.9870209,0.9870209,0.9870209,0.9870209,0.9870209,0.9870209,0.9870209,0.9870209,0.9870209
324,2020-12-01,0.99138606,0.99138606,0.99138606,0.99138606,0.99138606,0.99138606,0.99138606,0.99138606,0.99138606,0.99138606
325,2018-12-03,0.9222611,0.9222611,0.9222611,0.9222611,0.9222611,0.9222611,0.9222611,0.9222611,0.9222611,0.9222611
326,2019-01-02,0.9948148,0.9948148,0.9948148,0.9948148,0.9948148,0.9948148,0.9948148,0.9948148,0.9948148,0.9948148
327,2019-02-01,0.97139734,0.97139734,0.97139734,0.97139734,0.97139734,0.97139734,0.97139734,0.97139734,0.97139734,0.97139734
328,2019-03-01,0.99873334,0.99873334,0.99873334,0.99873334,0.99873334,0.99873334,0.99873334,0.99873334,0.99873334,0.99873334
329,2019-04-01,0.93988144,0.93988144,0.93988144,0.93988144,0.93988144,0.93988144,0.93988144,0.93988144,0.93988144,0.93988144
330,2019-05-06,1.0194726,1.0194726,1.0194726,1.0194726,1.0194726,1.0194726,1.0194726,1.0194726,1.0194726,1.0194726
331,2019-06-03,0.9992529,0.9992529,0.9992529,0.9992529,0.9992529,0.9992529,0.9992529,0.9992529,0.9992529,0.9992529
332,2019-07-01,0.9376615,0.9376615,0.9376615,0.9376615,0.9376615,0.9376615,0.9376615,0.9376615,0.9376615,0.9376615
333,2019-08-01,0.9921042,0.9921042,0.9921042,0.9921042,0.9921042,0.9921042,0.9921042,0.9921042,0.9921042,0.9921042
334,2019-09-02,1.0604824,1.0604824,1.0604824,1.0604824,1.0604824,1.0604824,1.0604824,1.0604824,1.0604824,1.0604824
335,2019-10-08,1.0777864,1.0777864,1.0777864,1.0777864,1.0777864,1.0777864,1.0777864,1.0777864,1.0777864,1.0777864
336,2019-11-01,1.0767506,1.0767506,1.0767506,1.0767506,1.0767506,1.0767506,1.0767506,1.0767506,1.0767506,1.0767506
337,2019-12-02,1.0234222,1.0234222,1.0234222,1.0234222,1.0234222,1.0234222,1.0234222,1.0234222,1.0234222,1.0234222
338,2020-01-02,0.9939534,0.9939534,0.9939534,0.9939534,0.9939534,0.9939534,0.9939534,0.9939534,0.9939534,0.9939534
339,2020-02-03,1.0126107,1.0126107,1.0126107,1.0126107,1.0126107,1.0126107,1.0126107,1.0126107,1.0126107,1.0126107
340,2020-03-02,1.0014683,1.0014683,1.0014683,1.0014683,1.0014683,1.0014683,1.0014683,1.0014683,1.0014683,1.0014683
341,2020-04-01,1.0178037,1.0178037,1.0178037,1.0178037,1.0178037,1.0178037,1.0178037,1.0178037,1.0178037,1.0178037
342,2020-05-06,0.9684786,0.9684786,0.9684786,0.9684786,0.9684786,0.9684786,0.9684786,0.9684786,0.9684786,0.9684786
343,2020-06-01,1.0049618,1.0049618,1.0049618,1.0049618,1.0049618,1.0049618,1.0049618,1.0049618,1.0049618,1.0049618
344,2020-07-01,1.0066569,1.0066569,1.0066569,1.0066569,1.0066569,1.0066569,1.0066569,1.0066569,1.0066569,1.0066569
345,2020-08-03,0.9777532,0.9777532,0.9777532,0.9777532,0.9777532,0.9777532,0.9777532,0.9777532,0.9777532,0.9777532
346,2020-09-01,0.986958,0.986958,0.986958,0.986958,0.986958,0.986958,0.986958,0.986958,0.986958,0.986958
347,2020-10-09,1.0008494,1.0008494,1.0008494,1.0008494,1.0008494,1.0008494,1.0008494,1.0008494,1.0008494,1.0008494
348,2020-11-02,0.9803285,0.9803285,0.9803285,0.9803285,0.9803285,0.9803285,0.9803285,0.9803285,0.9803285,0.9803285
349,2020-12-01,0.99062306,0.99062306,0.99062306,0.99062306,0.99062306,0.99062306,0.99062306,0.99062306,0.99062306,0.99062306
350,2018-12-03,1.0246217,1.0246217,1.0246217,1.0246217,1.0246217,1.0246217,1.0246217,1.0246217,1.0246217,1.0246217
351,2019-01-02,0.9568832,0.9568832,0.9568832,0.9568832,0.9568832,0.9568832,0.9568832,0.9568832,0.9568832,0.9568832
352,2019-02-01,1.0029612,1.0029612,1.0029612,1.0029612,1.0029612,1.0029612,1.0029612,1.0029612,1.0029612,1.0029612
353,2019-03-01,0.9756912,0.9756912,0.9756912,0.9756912,0.9756912,0.9756912,0.9756912,0.9756912,0.9756912,0.9756912
354,2019-04-01,1.0019939,1.0019939,1.0019939,1.0019939,1.0019939,1.0019939,1.0019939,1.0019939,1.0019939,1.0019939
355,2019-05-06,1.0241076,1.0241076,1.0241076,1.0241076,1.0241076,1.0241076,1.0241076,1.0241076,1.0241076,1.0241076
356,2019-06-03,0.965405,0.965405,0.965405,0.965405,0.965405,0.965405,0.965405,0.965405,0.965405,0.965405
357,2019-07-01,0.9592066,0.9592066,0.9592066,0.9592066,0.9592066,0.9592066,0.9592066,0.9592066,0.9592066,0.9592066
358,2019-08-01,1.061332,1.061332,1.061332,1.061332,1.061332,1.061332,1.061332,1.061332,1.061332,1.061332
359,2019-09-02,0.9843536,0.9843536,0.9843536,0.9843536,0.9843536,0.9843536,0.9843536,0.9843536,0.9843536,0.9843536
360,2019-10-08,0.986146,0.986146,0.986146,0.986146,0.986146,0.986146,0.986146,0.986146,0.986146,0.986146
361,2019-11-01,0.985324,0.985324,0.985324,0.985324,0.985324,0.985324,0.985324,0.985324,0.985324,0.985324
362,2019-12-02,0.95945066,0.95945066,0.95945066,0.95945066,0.95945066,0.95945066,0.95945066,0.95945066,0.95945066,0.95945066
363,2020-01-02,1.0223236,1.0223236,1.0223236,1.0223236,1.0223236,1.0223236,1.0223236,1.0223236,1.0223236,1.0223236
364,2020-02-03,1.0061556,1.0061556,1.0061556,1.0061556,1.0061556,1.0061556,1.0061556,1.0061556,1.0061556,1.0061556
365,2020-03-02,1.1159327,1.1159327,1.1159327,1.1159327,1.1159327,1.1159327,1.1159327,1.1159327,1.1159327,1.1159327
366,2020-04-01,1.0939794,1.0939794,1.0939794,1.0939794,1.0939794,1.0939794,1.0939794,1.0939794,1.0939794,1.0939794
367,2020-05-06,1.1354809,1.1354809,1.1354809,1.1354809,1.1354809,1.1354809,1.1354809,1.1354809,1.1354809,1.1354809
368,2020-06-01,1.1101604,1.1101604,1.1101604,1.1101604,1.1101604,1.1101604,1.1101604,1.1101604,1.1101604,1.1101604
369,2020-07-01,1.0268009,1.0268009,1.0268009,1.0268009,1.0268009,1.0268009,1.0268009,1.0268009,1.0268009,1.0268009
370,2020-08-03,1.091733,1.091733,1.091733,1.091733,1.091733,1.091733,1.091733,1.091733,1.091733,1.091733
371,2020-09-01,0.9448155,0.9448155,0.9448155,0.9448155,0.9448155,0.9448155,0.9448155,0.9448155,0.9448155,0.9448155
372,2020-10-09,1.0642056,1.0642056,1.0642056,1.0642056,1.0642056,1.0642056,1.0642056,1.0642056,1.0642056,1.0642056
373,2020-11-02,1.075516,1.075516,1.075516,1.075516,1.075516,1.075516,1.075516,1.075516,1.075516,1.075516
374,2020-12-01,0.73666704,0.73666704,0.73666704,0.73666704,0.73666704,0.73666704,0.73666704,0.73666704,0.73666704,0.73666704
375,2018-12-03,0.9479278,0.9479278,0.9479278,0.9479278,0.9479278,0.9479278,0.9479278,0.9479278,0.9479278,0.9479278
376,2019-01-02,0.88758504,0.88758504,0.88758504,0.88758504,0.88758504,0.88758504,0.88758504,0.88758504,0.88758504,0.88758504
377,2019-02-01,0.9552207,0.9552207,0.9552207,0.9552207,0.9552207,0.9552207,0.9552207,0.9552207,0.9552207,0.9552207
378,2019-03-01,0.94873685,0.94873685,0.94873685,0.94873685,0.94873685,0.94873685,0.94873685,0.94873685,0.94873685,0.94873685
379,2019-04-01,0.9428288,0.9428288,0.9428288,0.9428288,0.9428288,0.9428288,0.9428288,0.9428288,0.9428288,0.9428288
380,2019-05-06,0.9798826,0.9798826,0.9798826,0.9798826,0.9798826,0.9798826,0.9798826,0.9798826,0.9798826,0.9798826
381,2019-06-03,0.90556604,0.90556604,0.90556604,0.90556604,0.90556604,0.90556604,0.90556604,0.90556604,0.90556604,0.90556604
382,2019-07-01,0.9215713,0.9215713,0.9215713,0.9215713,0.9215713,0.9215713,0.9215713,0.9215713,0.9215713,0.9215713
383,2019-08-01,0.88576865,0.88576865,0.88576865,0.88576865,0.88576865,0.88576865,0.88576865,0.88576865,0.88576865,0.88576865
384,2019-09-02,0.9335541,0.9335541,0.9335541,0.9335541,0.9335541,0.9335541,0.9335541,0.9335541,0.9335541,0.9335541
385,2019-10-08,0.9815524,0.9815524,0.9815524,0.9815524,0.9815524,0.9815524,0.9815524,0.9815524,0.9815524,0.9815524
386,2019-11-01,0.98104453,0.98104453,0.98104453,0.98104453,0.98104453,0.98104453,0.98104453,0.98104453,0.98104453,0.98104453
